":ID",":LABEL","name","bates_number","lane","source"
"EXHB_339","Exhibit","A","PIGORS-F01-0339","","judicial_bias_chronology"
"EXHB_340","Exhibit","A","PIGORS-F01-0340","","judicial_bias_chronology"
"EXHB_341","Exhibit","A","PIGORS-F01-0341","","judicial_bias_chronology"
"EXHB_342","Exhibit","A","PIGORS-F01-0342","","judicial_bias_chronology"
"EXHB_343","Exhibit","A","PIGORS-F01-0343","","judicial_bias_chronology"
"EXHB_344","Exhibit","A","PIGORS-F01-0344","","judicial_bias_chronology"
"EXHB_345","Exhibit","A","PIGORS-F01-0345","","judicial_bias_chronology"
"EXHB_346","Exhibit","A","PIGORS-F01-0346","","judicial_bias_chronology"
"EXHB_347","Exhibit","A","PIGORS-F01-0347","","judicial_bias_chronology"
"EXHB_348","Exhibit","A","PIGORS-F01-0348","","judicial_bias_chronology"
"EXHB_349","Exhibit","A","PIGORS-F01-0349","","judicial_bias_chronology"
"EXHB_350","Exhibit","A","PIGORS-F01-0350","","judicial_bias_chronology"
"EXHB_351","Exhibit","A","PIGORS-F01-0351","","judicial_bias_chronology"
"EXHB_352","Exhibit","A","PIGORS-F01-0352","","judicial_bias_chronology"
"EXHB_353","Exhibit","A","PIGORS-F01-0353","","judicial_bias_chronology"
"EXHB_354","Exhibit","A","PIGORS-F01-0354","","judicial_bias_chronology"
"EXHB_355","Exhibit","A","PIGORS-F01-0355","","judicial_bias_chronology"
"EXHB_356","Exhibit","A","PIGORS-F01-0356","","judicial_bias_chronology"
"EXHB_357","Exhibit","A","PIGORS-F01-0357","","judicial_bias_chronology"
"EXHB_358","Exhibit","A","PIGORS-F01-0358","","judicial_bias_chronology"
"EXHB_359","Exhibit","A","PIGORS-F01-0359","","judicial_bias_chronology"
"EXHB_360","Exhibit","A","PIGORS-F01-0360","","judicial_bias_chronology"
"EXHB_361","Exhibit","A","PIGORS-F01-0361","","judicial_bias_chronology"
"EXHB_362","Exhibit","A","PIGORS-F01-0362","","judicial_bias_chronology"
"EXHB_363","Exhibit","A","PIGORS-F01-0363","","judicial_bias_chronology"
"EXHB_364","Exhibit","A","PIGORS-F01-0364","","judicial_bias_chronology"
"EXHB_365","Exhibit","A","PIGORS-F01-0365","","judicial_bias_chronology"
"EXHB_366","Exhibit","A","PIGORS-F01-0366","","judicial_bias_chronology"
"EXHB_367","Exhibit","A","PIGORS-F01-0367","","judicial_bias_chronology"
"EXHB_368","Exhibit","A","PIGORS-F01-0368","","judicial_bias_chronology"
"EXHB_369","Exhibit","A","PIGORS-F01-0369","","judicial_bias_chronology"
"EXHB_370","Exhibit","A","PIGORS-F01-0370","","judicial_bias_chronology"
"EXHB_371","Exhibit","A","PIGORS-F01-0371","","judicial_bias_chronology"
"EXHB_372","Exhibit","A","PIGORS-F01-0372","","judicial_bias_chronology"
"EXHB_373","Exhibit","A","PIGORS-F01-0373","","judicial_bias_chronology"
"EXHB_374","Exhibit","A","PIGORS-F01-0374","","judicial_bias_chronology"
"EXHB_375","Exhibit","A","PIGORS-F01-0375","","judicial_bias_chronology"
"EXHB_376","Exhibit","A","PIGORS-F01-0376","","judicial_bias_chronology"
"EXHB_377","Exhibit","A","PIGORS-F01-0377","","judicial_bias_chronology"
"EXHB_378","Exhibit","A","PIGORS-F01-0378","","judicial_bias_chronology"
"EXHB_379","Exhibit","A","PIGORS-F01-0379","","judicial_bias_chronology"
"EXHB_380","Exhibit","A","PIGORS-F01-0380","","judicial_bias_chronology"
"EXHB_381","Exhibit","A","PIGORS-F01-0381","","judicial_bias_chronology"
"EXHB_382","Exhibit","A","PIGORS-F01-0382","","judicial_bias_chronology"
"EXHB_383","Exhibit","A","PIGORS-F01-0383","","judicial_bias_chronology"
"EXHB_384","Exhibit","A","PIGORS-F01-0384","","judicial_bias_chronology"
"EXHB_385","Exhibit","A","PIGORS-F01-0385","","judicial_bias_chronology"
"EXHB_386","Exhibit","A","PIGORS-F01-0386","","judicial_bias_chronology"
"EXHB_387","Exhibit","A","PIGORS-F01-0387","","judicial_bias_chronology"
"EXHB_388","Exhibit","A","PIGORS-F01-0388","","judicial_bias_chronology"
"EXHB_389","Exhibit","A","PIGORS-F01-0389","","judicial_bias_chronology"
"EXHB_390","Exhibit","A","PIGORS-F01-0390","","judicial_bias_chronology"
"EXHB_391","Exhibit","A","PIGORS-F01-0391","","judicial_bias_chronology"
"EXHB_392","Exhibit","A","PIGORS-F01-0392","","judicial_bias_chronology"
"EXHB_393","Exhibit","A","PIGORS-F01-0393","","judicial_bias_chronology"
"EXHB_394","Exhibit","A","PIGORS-F01-0394","","judicial_bias_chronology"
"EXHB_395","Exhibit","A","PIGORS-F01-0395","","judicial_bias_chronology"
"EXHB_396","Exhibit","A","PIGORS-F01-0396","","judicial_bias_chronology"
"EXHB_397","Exhibit","A","PIGORS-F01-0397","","judicial_bias_chronology"
"EXHB_398","Exhibit","A","PIGORS-F01-0398","","judicial_bias_chronology"
"EXHB_399","Exhibit","A","PIGORS-F01-0399","","judicial_bias_chronology"
"EXHB_400","Exhibit","A","PIGORS-F01-0400","","judicial_bias_chronology"
"EXHB_401","Exhibit","A","PIGORS-F01-0401","","judicial_bias_chronology"
"EXHB_402","Exhibit","A","PIGORS-F01-0402","","judicial_bias_chronology"
"EXHB_403","Exhibit","A","PIGORS-F01-0403","","judicial_bias_chronology"
"EXHB_404","Exhibit","A","PIGORS-F01-0404","","judicial_bias_chronology"
"EXHB_405","Exhibit","A","PIGORS-F01-0405","","judicial_bias_chronology"
"EXHB_406","Exhibit","A","PIGORS-F01-0406","","judicial_bias_chronology"
"EXHB_407","Exhibit","A","PIGORS-F01-0407","","judicial_bias_chronology"
"EXHB_408","Exhibit","A","PIGORS-F01-0408","","judicial_bias_chronology"
"EXHB_409","Exhibit","A","PIGORS-F01-0409","","judicial_bias_chronology"
"EXHB_410","Exhibit","A","PIGORS-F01-0410","","judicial_bias_chronology"
"EXHB_411","Exhibit","A","PIGORS-F01-0411","","judicial_bias_chronology"
"EXHB_412","Exhibit","A","PIGORS-F01-0412","","judicial_bias_chronology"
"EXHB_413","Exhibit","A","PIGORS-F01-0413","","judicial_bias_chronology"
"EXHB_414","Exhibit","A","PIGORS-F01-0414","","judicial_bias_chronology"
"EXHB_415","Exhibit","A","PIGORS-F01-0415","","judicial_bias_chronology"
"EXHB_416","Exhibit","A","PIGORS-F01-0416","","judicial_bias_chronology"
"EXHB_417","Exhibit","A","PIGORS-F01-0417","","judicial_bias_chronology"
"EXHB_418","Exhibit","A","PIGORS-F01-0418","","judicial_bias_chronology"
"EXHB_419","Exhibit","A","PIGORS-F01-0419","","judicial_bias_chronology"
"EXHB_420","Exhibit","A","PIGORS-F01-0420","","judicial_bias_chronology"
"EXHB_421","Exhibit","A","PIGORS-F01-0421","","judicial_bias_chronology"
"EXHB_422","Exhibit","A","PIGORS-F01-0422","","judicial_bias_chronology"
"EXHB_423","Exhibit","A","PIGORS-F01-0423","","judicial_bias_chronology"
"EXHB_424","Exhibit","A","PIGORS-F01-0424","","judicial_bias_chronology"
"EXHB_425","Exhibit","A","PIGORS-F01-0425","","judicial_bias_chronology"
"EXHB_426","Exhibit","A","PIGORS-F01-0426","","judicial_bias_chronology"
"EXHB_427","Exhibit","A","PIGORS-F01-0427","","judicial_bias_chronology"
"EXHB_428","Exhibit","A","PIGORS-F01-0428","","judicial_bias_chronology"
"EXHB_429","Exhibit","A","PIGORS-F01-0429","","judicial_bias_chronology"
"EXHB_430","Exhibit","A","PIGORS-F01-0430","","judicial_bias_chronology"
"EXHB_431","Exhibit","A","PIGORS-F01-0431","","judicial_bias_chronology"
"EXHB_432","Exhibit","A","PIGORS-F01-0432","","judicial_bias_chronology"
"EXHB_433","Exhibit","A","PIGORS-F01-0433","","judicial_bias_chronology"
"EXHB_434","Exhibit","A","PIGORS-F01-0434","","judicial_bias_chronology"
"EXHB_435","Exhibit","A","PIGORS-F01-0435","","judicial_bias_chronology"
"EXHB_436","Exhibit","A","PIGORS-F01-0436","","judicial_bias_chronology"
"EXHB_437","Exhibit","A","PIGORS-F01-0437","","judicial_bias_chronology"
"EXHB_438","Exhibit","A","PIGORS-F01-0438","","judicial_bias_chronology"
"EXHB_439","Exhibit","A","PIGORS-F01-0439","","judicial_bias_chronology"
"EXHB_440","Exhibit","A","PIGORS-F01-0440","","judicial_bias_chronology"
"EXHB_441","Exhibit","A","PIGORS-F01-0441","","judicial_bias_chronology"
"EXHB_442","Exhibit","A","PIGORS-F01-0442","","judicial_bias_chronology"
"EXHB_443","Exhibit","A","PIGORS-F01-0443","","judicial_bias_chronology"
"EXHB_444","Exhibit","A","PIGORS-F01-0444","","judicial_bias_chronology"
"EXHB_445","Exhibit","A","PIGORS-F01-0445","","judicial_bias_chronology"
"EXHB_446","Exhibit","A","PIGORS-F01-0446","","judicial_bias_chronology"
"EXHB_447","Exhibit","A","PIGORS-F01-0447","","judicial_bias_chronology"
"EXHB_448","Exhibit","A","PIGORS-F01-0448","","judicial_bias_chronology"
"EXHB_449","Exhibit","A","PIGORS-F01-0449","","judicial_bias_chronology"
"EXHB_450","Exhibit","A","PIGORS-F01-0450","","judicial_bias_chronology"
"EXHB_451","Exhibit","A","PIGORS-F01-0451","","judicial_bias_chronology"
"EXHB_452","Exhibit","A","PIGORS-F01-0452","","judicial_bias_chronology"
"EXHB_453","Exhibit","A","PIGORS-F01-0453","","judicial_bias_chronology"
"EXHB_454","Exhibit","A","PIGORS-F01-0454","","judicial_bias_chronology"
"EXHB_455","Exhibit","A","PIGORS-F01-0455","","judicial_bias_chronology"
"EXHB_456","Exhibit","A","PIGORS-F01-0456","","judicial_bias_chronology"
"EXHB_457","Exhibit","A","PIGORS-F01-0457","","judicial_bias_chronology"
"EXHB_458","Exhibit","A","PIGORS-F01-0458","","judicial_bias_chronology"
"EXHB_459","Exhibit","A","PIGORS-F01-0459","","judicial_bias_chronology"
"EXHB_460","Exhibit","A","PIGORS-F01-0460","","judicial_bias_chronology"
"EXHB_461","Exhibit","A","PIGORS-F01-0461","","judicial_bias_chronology"
"EXHB_462","Exhibit","A","PIGORS-F01-0462","","judicial_bias_chronology"
"EXHB_463","Exhibit","A","PIGORS-F01-0463","","judicial_bias_chronology"
"EXHB_464","Exhibit","A","PIGORS-F01-0464","","judicial_bias_chronology"
"EXHB_465","Exhibit","A","PIGORS-F01-0465","","judicial_bias_chronology"
"EXHB_466","Exhibit","A","PIGORS-F01-0466","","judicial_bias_chronology"
"EXHB_467","Exhibit","A","PIGORS-F01-0467","","judicial_bias_chronology"
"EXHB_468","Exhibit","A","PIGORS-F01-0468","","judicial_bias_chronology"
"EXHB_469","Exhibit","A","PIGORS-F01-0469","","judicial_bias_chronology"
"EXHB_470","Exhibit","A","PIGORS-F01-0470","","judicial_bias_chronology"
"EXHB_471","Exhibit","A","PIGORS-F01-0471","","judicial_bias_chronology"
"EXHB_472","Exhibit","A","PIGORS-F01-0472","","judicial_bias_chronology"
"EXHB_473","Exhibit","A","PIGORS-F01-0473","","judicial_bias_chronology"
"EXHB_474","Exhibit","A","PIGORS-F01-0474","","judicial_bias_chronology"
"EXHB_475","Exhibit","A","PIGORS-F01-0475","","judicial_bias_chronology"
"EXHB_476","Exhibit","A","PIGORS-F01-0476","","judicial_bias_chronology"
"EXHB_477","Exhibit","A","PIGORS-F01-0477","","judicial_bias_chronology"
"EXHB_478","Exhibit","A","PIGORS-F01-0478","","judicial_bias_chronology"
"EXHB_479","Exhibit","A","PIGORS-F01-0479","","judicial_bias_chronology"
"EXHB_480","Exhibit","A","PIGORS-F01-0480","","judicial_bias_chronology"
"EXHB_481","Exhibit","A","PIGORS-F01-0481","","judicial_bias_chronology"
"EXHB_482","Exhibit","A","PIGORS-F01-0482","","judicial_bias_chronology"
"EXHB_483","Exhibit","A","PIGORS-F01-0483","","judicial_bias_chronology"
"EXHB_484","Exhibit","A","PIGORS-F01-0484","","judicial_bias_chronology"
"EXHB_485","Exhibit","A","PIGORS-F01-0485","","judicial_bias_chronology"
"EXHB_486","Exhibit","B","PIGORS-F01-0486","","impeachment_matrix"
"EXHB_487","Exhibit","B","PIGORS-F01-0487","","impeachment_matrix"
"EXHB_488","Exhibit","B","PIGORS-F01-0488","","impeachment_matrix"
"EXHB_489","Exhibit","B","PIGORS-F01-0489","","impeachment_matrix"
"EXHB_490","Exhibit","B","PIGORS-F01-0490","","impeachment_matrix"
"EXHB_491","Exhibit","B","PIGORS-F01-0491","","impeachment_matrix"
"EXHB_492","Exhibit","B","PIGORS-F01-0492","","impeachment_matrix"
"EXHB_493","Exhibit","B","PIGORS-F01-0493","","impeachment_matrix"
"EXHB_494","Exhibit","B","PIGORS-F01-0494","","impeachment_matrix"
"EXHB_495","Exhibit","B","PIGORS-F01-0495","","impeachment_matrix"
"EXHB_496","Exhibit","B","PIGORS-F01-0496","","impeachment_matrix"
"EXHB_497","Exhibit","B","PIGORS-F01-0497","","impeachment_matrix"
"EXHB_498","Exhibit","B","PIGORS-F01-0498","","impeachment_matrix"
"EXHB_499","Exhibit","B","PIGORS-F01-0499","","impeachment_matrix"
"EXHB_500","Exhibit","B","PIGORS-F01-0500","","impeachment_matrix"
"EXHB_501","Exhibit","B","PIGORS-F01-0501","","impeachment_matrix"
"EXHB_502","Exhibit","B","PIGORS-F01-0502","","impeachment_matrix"
"EXHB_503","Exhibit","B","PIGORS-F01-0503","","impeachment_matrix"
"EXHB_504","Exhibit","B","PIGORS-F01-0504","","impeachment_matrix"
"EXHB_505","Exhibit","B","PIGORS-F01-0505","","impeachment_matrix"
"EXHB_506","Exhibit","B","PIGORS-F01-0506","","impeachment_matrix"
"EXHB_507","Exhibit","B","PIGORS-F01-0507","","impeachment_matrix"
"EXHB_508","Exhibit","B","PIGORS-F01-0508","","impeachment_matrix"
"EXHB_509","Exhibit","B","PIGORS-F01-0509","","impeachment_matrix"
"EXHB_510","Exhibit","B","PIGORS-F01-0510","","impeachment_matrix"
"EXHB_511","Exhibit","B","PIGORS-F01-0511","","impeachment_matrix"
"EXHB_512","Exhibit","B","PIGORS-F01-0512","","impeachment_matrix"
"EXHB_513","Exhibit","B","PIGORS-F01-0513","","impeachment_matrix"
"EXHB_514","Exhibit","B","PIGORS-F01-0514","","impeachment_matrix"
"EXHB_515","Exhibit","B","PIGORS-F01-0515","","impeachment_matrix"
"EXHB_516","Exhibit","B","PIGORS-F01-0516","","impeachment_matrix"
"EXHB_517","Exhibit","B","PIGORS-F01-0517","","impeachment_matrix"
"EXHB_518","Exhibit","B","PIGORS-F01-0518","","impeachment_matrix"
"EXHB_519","Exhibit","B","PIGORS-F01-0519","","impeachment_matrix"
"EXHB_520","Exhibit","B","PIGORS-F01-0520","","impeachment_matrix"
"EXHB_521","Exhibit","B","PIGORS-F01-0521","","impeachment_matrix"
"EXHB_522","Exhibit","B","PIGORS-F01-0522","","impeachment_matrix"
"EXHB_523","Exhibit","B","PIGORS-F01-0523","","impeachment_matrix"
"EXHB_524","Exhibit","B","PIGORS-F01-0524","","impeachment_matrix"
"EXHB_525","Exhibit","B","PIGORS-F01-0525","","impeachment_matrix"
"EXHB_526","Exhibit","B","PIGORS-F01-0526","","impeachment_matrix"
"EXHB_527","Exhibit","B","PIGORS-F01-0527","","impeachment_matrix"
"EXHB_528","Exhibit","B","PIGORS-F01-0528","","impeachment_matrix"
"EXHB_529","Exhibit","B","PIGORS-F01-0529","","impeachment_matrix"
"EXHB_530","Exhibit","B","PIGORS-F01-0530","","impeachment_matrix"
"EXHB_531","Exhibit","B","PIGORS-F01-0531","","impeachment_matrix"
"EXHB_532","Exhibit","B","PIGORS-F01-0532","","impeachment_matrix"
"EXHB_533","Exhibit","B","PIGORS-F01-0533","","impeachment_matrix"
"EXHB_534","Exhibit","B","PIGORS-F01-0534","","impeachment_matrix"
"EXHB_535","Exhibit","B","PIGORS-F01-0535","","impeachment_matrix"
"EXHB_536","Exhibit","B","PIGORS-F01-0536","","impeachment_matrix"
"EXHB_537","Exhibit","B","PIGORS-F01-0537","","impeachment_matrix"
"EXHB_538","Exhibit","B","PIGORS-F01-0538","","impeachment_matrix"
"EXHB_539","Exhibit","B","PIGORS-F01-0539","","impeachment_matrix"
"EXHB_540","Exhibit","B","PIGORS-F01-0540","","impeachment_matrix"
"EXHB_541","Exhibit","B","PIGORS-F01-0541","","impeachment_matrix"
"EXHB_542","Exhibit","B","PIGORS-F01-0542","","impeachment_matrix"
"EXHB_543","Exhibit","B","PIGORS-F01-0543","","impeachment_matrix"
"EXHB_544","Exhibit","B","PIGORS-F01-0544","","impeachment_matrix"
"EXHB_545","Exhibit","B","PIGORS-F01-0545","","impeachment_matrix"
"EXHB_546","Exhibit","B","PIGORS-F01-0546","","impeachment_matrix"
"EXHB_547","Exhibit","B","PIGORS-F01-0547","","impeachment_matrix"
"EXHB_548","Exhibit","B","PIGORS-F01-0548","","impeachment_matrix"
"EXHB_549","Exhibit","B","PIGORS-F01-0549","","impeachment_matrix"
"EXHB_550","Exhibit","B","PIGORS-F01-0550","","impeachment_matrix"
"EXHB_551","Exhibit","B","PIGORS-F01-0551","","impeachment_matrix"
"EXHB_552","Exhibit","B","PIGORS-F01-0552","","impeachment_matrix"
"EXHB_553","Exhibit","B","PIGORS-F01-0553","","impeachment_matrix"
"EXHB_554","Exhibit","B","PIGORS-F01-0554","","impeachment_matrix"
"EXHB_555","Exhibit","B","PIGORS-F01-0555","","impeachment_matrix"
"EXHB_556","Exhibit","B","PIGORS-F01-0556","","impeachment_matrix"
"EXHB_557","Exhibit","B","PIGORS-F01-0557","","impeachment_matrix"
"EXHB_558","Exhibit","B","PIGORS-F01-0558","","impeachment_matrix"
"EXHB_559","Exhibit","B","PIGORS-F01-0559","","impeachment_matrix"
"EXHB_560","Exhibit","B","PIGORS-F01-0560","","impeachment_matrix"
"EXHB_561","Exhibit","B","PIGORS-F01-0561","","impeachment_matrix"
"EXHB_562","Exhibit","B","PIGORS-F01-0562","","impeachment_matrix"
"EXHB_563","Exhibit","B","PIGORS-F01-0563","","impeachment_matrix"
"EXHB_564","Exhibit","B","PIGORS-F01-0564","","impeachment_matrix"
"EXHB_565","Exhibit","B","PIGORS-F01-0565","","impeachment_matrix"
"EXHB_566","Exhibit","B","PIGORS-F01-0566","","impeachment_matrix"
"EXHB_567","Exhibit","B","PIGORS-F01-0567","","impeachment_matrix"
"EXHB_568","Exhibit","B","PIGORS-F01-0568","","impeachment_matrix"
"EXHB_569","Exhibit","B","PIGORS-F01-0569","","impeachment_matrix"
"EXHB_570","Exhibit","B","PIGORS-F01-0570","","impeachment_matrix"
"EXHB_571","Exhibit","B","PIGORS-F01-0571","","impeachment_matrix"
"EXHB_572","Exhibit","B","PIGORS-F01-0572","","impeachment_matrix"
"EXHB_573","Exhibit","B","PIGORS-F01-0573","","impeachment_matrix"
"EXHB_574","Exhibit","B","PIGORS-F01-0574","","impeachment_matrix"
"EXHB_575","Exhibit","B","PIGORS-F01-0575","","impeachment_matrix"
"EXHB_576","Exhibit","B","PIGORS-F01-0576","","impeachment_matrix"
"EXHB_577","Exhibit","B","PIGORS-F01-0577","","impeachment_matrix"
"EXHB_578","Exhibit","B","PIGORS-F01-0578","","impeachment_matrix"
"EXHB_579","Exhibit","B","PIGORS-F01-0579","","impeachment_matrix"
"EXHB_580","Exhibit","B","PIGORS-F01-0580","","impeachment_matrix"
"EXHB_581","Exhibit","B","PIGORS-F01-0581","","impeachment_matrix"
"EXHB_582","Exhibit","B","PIGORS-F01-0582","","impeachment_matrix"
"EXHB_583","Exhibit","B","PIGORS-F01-0583","","impeachment_matrix"
"EXHB_584","Exhibit","B","PIGORS-F01-0584","","impeachment_matrix"
"EXHB_585","Exhibit","B","PIGORS-F01-0585","","impeachment_matrix"
"EXHB_586","Exhibit","B","PIGORS-F01-0586","","impeachment_matrix"
"EXHB_587","Exhibit","B","PIGORS-F01-0587","","impeachment_matrix"
"EXHB_588","Exhibit","B","PIGORS-F01-0588","","impeachment_matrix"
"EXHB_589","Exhibit","B","PIGORS-F01-0589","","impeachment_matrix"
"EXHB_590","Exhibit","B","PIGORS-F01-0590","","impeachment_matrix"
"EXHB_591","Exhibit","B","PIGORS-F01-0591","","impeachment_matrix"
"EXHB_592","Exhibit","B","PIGORS-F01-0592","","impeachment_matrix"
"EXHB_593","Exhibit","B","PIGORS-F01-0593","","impeachment_matrix"
"EXHB_594","Exhibit","B","PIGORS-F01-0594","","impeachment_matrix"
"EXHB_595","Exhibit","B","PIGORS-F01-0595","","impeachment_matrix"
"EXHB_596","Exhibit","B","PIGORS-F01-0596","","impeachment_matrix"
"EXHB_597","Exhibit","B","PIGORS-F01-0597","","impeachment_matrix"
"EXHB_598","Exhibit","B","PIGORS-F01-0598","","impeachment_matrix"
"EXHB_599","Exhibit","B","PIGORS-F01-0599","","impeachment_matrix"
"EXHB_600","Exhibit","B","PIGORS-F01-0600","","impeachment_matrix"
"EXHB_601","Exhibit","B","PIGORS-F01-0601","","impeachment_matrix"
"EXHB_602","Exhibit","B","PIGORS-F01-0602","","impeachment_matrix"
"EXHB_603","Exhibit","B","PIGORS-F01-0603","","impeachment_matrix"
"EXHB_604","Exhibit","B","PIGORS-F01-0604","","impeachment_matrix"
"EXHB_605","Exhibit","B","PIGORS-F01-0605","","impeachment_matrix"
"EXHB_606","Exhibit","B","PIGORS-F01-0606","","impeachment_matrix"
"EXHB_607","Exhibit","B","PIGORS-F01-0607","","impeachment_matrix"
"EXHB_608","Exhibit","B","PIGORS-F01-0608","","impeachment_matrix"
"EXHB_609","Exhibit","B","PIGORS-F01-0609","","impeachment_matrix"
"EXHB_610","Exhibit","B","PIGORS-F01-0610","","impeachment_matrix"
"EXHB_611","Exhibit","B","PIGORS-F01-0611","","impeachment_matrix"
"EXHB_612","Exhibit","B","PIGORS-F01-0612","","impeachment_matrix"
"EXHB_613","Exhibit","B","PIGORS-F01-0613","","impeachment_matrix"
"EXHB_614","Exhibit","B","PIGORS-F01-0614","","impeachment_matrix"
"EXHB_615","Exhibit","B","PIGORS-F01-0615","","impeachment_matrix"
"EXHB_616","Exhibit","B","PIGORS-F01-0616","","impeachment_matrix"
"EXHB_617","Exhibit","B","PIGORS-F01-0617","","impeachment_matrix"
"EXHB_618","Exhibit","B","PIGORS-F01-0618","","impeachment_matrix"
"EXHB_619","Exhibit","B","PIGORS-F01-0619","","impeachment_matrix"
"EXHB_620","Exhibit","B","PIGORS-F01-0620","","impeachment_matrix"
"EXHB_621","Exhibit","B","PIGORS-F01-0621","","impeachment_matrix"
"EXHB_622","Exhibit","B","PIGORS-F01-0622","","impeachment_matrix"
"EXHB_623","Exhibit","B","PIGORS-F01-0623","","impeachment_matrix"
"EXHB_624","Exhibit","B","PIGORS-F01-0624","","impeachment_matrix"
"EXHB_625","Exhibit","B","PIGORS-F01-0625","","impeachment_matrix"
"EXHB_626","Exhibit","B","PIGORS-F01-0626","","impeachment_matrix"
"EXHB_627","Exhibit","B","PIGORS-F01-0627","","impeachment_matrix"
"EXHB_628","Exhibit","B","PIGORS-F01-0628","","impeachment_matrix"
"EXHB_629","Exhibit","B","PIGORS-F01-0629","","impeachment_matrix"
"EXHB_630","Exhibit","B","PIGORS-F01-0630","","impeachment_matrix"
