":ID",":LABEL","factor","favors_party","lane","relevance_score"
"BIF_53805","BestInterestFactor","l","andrew","","9.0"
"BIF_53807","BestInterestFactor","l","andrew","","9.0"
"BIF_53808","BestInterestFactor","l","andrew","","9.0"
"BIF_53809","BestInterestFactor","l","andrew","","9.0"
"BIF_53810","BestInterestFactor","l","andrew","","9.0"
"BIF_53812","BestInterestFactor","l","andrew","","9.0"
"BIF_53813","BestInterestFactor","l","andrew","","9.0"
"BIF_53814","BestInterestFactor","l","andrew","","9.0"
"BIF_53818","BestInterestFactor","l","andrew","","9.0"
"BIF_53820","BestInterestFactor","l","andrew","","9.0"
"BIF_53822","BestInterestFactor","l","andrew","","9.0"
"BIF_53824","BestInterestFactor","l","andrew","","9.0"
"BIF_53826","BestInterestFactor","l","andrew","","9.0"
"BIF_53828","BestInterestFactor","l","andrew","","9.0"
"BIF_53830","BestInterestFactor","l","andrew","","9.0"
"BIF_53832","BestInterestFactor","l","andrew","","9.0"
"BIF_53834","BestInterestFactor","l","andrew","","9.0"
"BIF_53836","BestInterestFactor","l","andrew","","9.0"
"BIF_53838","BestInterestFactor","l","andrew","","9.0"
"BIF_53839","BestInterestFactor","l","andrew","","9.0"
"BIF_53841","BestInterestFactor","l","andrew","","9.0"
"BIF_53843","BestInterestFactor","l","andrew","","9.0"
"BIF_53845","BestInterestFactor","l","andrew","","9.0"
"BIF_53847","BestInterestFactor","l","andrew","","9.0"
"BIF_53849","BestInterestFactor","l","andrew","","9.0"
"BIF_53851","BestInterestFactor","l","andrew","","9.0"
"BIF_53853","BestInterestFactor","l","andrew","","9.0"
"BIF_53855","BestInterestFactor","l","andrew","","9.0"
"BIF_53857","BestInterestFactor","l","andrew","","9.0"
"BIF_53859","BestInterestFactor","l","andrew","","9.0"
"BIF_53861","BestInterestFactor","l","andrew","","9.0"
"BIF_53862","BestInterestFactor","l","andrew","","9.0"
"BIF_53863","BestInterestFactor","l","andrew","","9.0"
"BIF_53864","BestInterestFactor","l","andrew","","9.0"
"BIF_53865","BestInterestFactor","l","andrew","","9.0"
"BIF_53866","BestInterestFactor","l","andrew","","9.0"
"BIF_53867","BestInterestFactor","l","andrew","","9.0"
"BIF_53868","BestInterestFactor","l","andrew","","9.0"
"BIF_53870","BestInterestFactor","l","andrew","","9.0"
"BIF_53872","BestInterestFactor","l","andrew","","9.0"
"BIF_53874","BestInterestFactor","l","andrew","","9.0"
"BIF_53876","BestInterestFactor","l","andrew","","9.0"
"BIF_53878","BestInterestFactor","l","andrew","","9.0"
"BIF_53881","BestInterestFactor","l","andrew","","9.0"
"BIF_53882","BestInterestFactor","l","andrew","","9.0"
"BIF_53883","BestInterestFactor","l","andrew","","9.0"
"BIF_53884","BestInterestFactor","l","andrew","","9.0"
"BIF_53885","BestInterestFactor","l","andrew","","9.0"
"BIF_53886","BestInterestFactor","l","andrew","","9.0"
"BIF_53887","BestInterestFactor","l","andrew","","9.0"
"BIF_53888","BestInterestFactor","l","andrew","","9.0"
"BIF_53889","BestInterestFactor","l","andrew","","9.0"
"BIF_53890","BestInterestFactor","l","andrew","","9.0"
"BIF_53891","BestInterestFactor","l","andrew","","9.0"
"BIF_53892","BestInterestFactor","l","andrew","","9.0"
"BIF_53893","BestInterestFactor","l","andrew","","9.0"
"BIF_53894","BestInterestFactor","l","andrew","","9.0"
"BIF_53895","BestInterestFactor","l","andrew","","9.0"
"BIF_53896","BestInterestFactor","l","andrew","","9.0"
"BIF_53897","BestInterestFactor","l","andrew","","9.0"
"BIF_53898","BestInterestFactor","l","andrew","","9.0"
"BIF_53899","BestInterestFactor","l","andrew","","9.0"
"BIF_53900","BestInterestFactor","l","andrew","","9.0"
"BIF_53901","BestInterestFactor","l","andrew","","9.0"
"BIF_53902","BestInterestFactor","l","andrew","","9.0"
"BIF_53903","BestInterestFactor","l","andrew","","9.0"
"BIF_53904","BestInterestFactor","l","andrew","","9.0"
"BIF_53905","BestInterestFactor","l","andrew","","9.0"
"BIF_53906","BestInterestFactor","l","andrew","","9.0"
"BIF_53907","BestInterestFactor","l","andrew","","9.0"
"BIF_53908","BestInterestFactor","l","andrew","","9.0"
"BIF_53909","BestInterestFactor","l","andrew","","9.0"
"BIF_53912","BestInterestFactor","l","andrew","","9.0"
"BIF_53915","BestInterestFactor","l","andrew","","9.0"
"BIF_53918","BestInterestFactor","l","andrew","","9.0"
"BIF_53921","BestInterestFactor","l","andrew","","9.0"
"BIF_53924","BestInterestFactor","l","andrew","","9.0"
"BIF_53925","BestInterestFactor","l","andrew","","9.0"
"BIF_53926","BestInterestFactor","l","andrew","","9.0"
"BIF_53929","BestInterestFactor","l","andrew","","9.0"
"BIF_53932","BestInterestFactor","l","andrew","","9.0"
"BIF_53935","BestInterestFactor","l","andrew","","9.0"
"BIF_53944","BestInterestFactor","l","andrew","","9.0"
"BIF_53946","BestInterestFactor","l","andrew","","9.0"
"BIF_53948","BestInterestFactor","l","andrew","","9.0"
"BIF_53950","BestInterestFactor","l","andrew","","9.0"
"BIF_53953","BestInterestFactor","l","andrew","","9.0"
"BIF_53956","BestInterestFactor","l","andrew","","9.0"
"BIF_53959","BestInterestFactor","l","andrew","","9.0"
"BIF_53960","BestInterestFactor","l","andrew","","9.0"
"BIF_53961","BestInterestFactor","l","andrew","","9.0"
"BIF_53962","BestInterestFactor","l","andrew","","9.0"
"BIF_53965","BestInterestFactor","l","andrew","","9.0"
"BIF_53966","BestInterestFactor","l","andrew","","9.0"
"BIF_53967","BestInterestFactor","l","andrew","","9.0"
"BIF_53968","BestInterestFactor","l","andrew","","9.0"
"BIF_54009","BestInterestFactor","l","andrew","","9.0"
"BIF_54010","BestInterestFactor","l","andrew","","9.0"
"BIF_54011","BestInterestFactor","l","andrew","","9.0"
"BIF_54012","BestInterestFactor","l","andrew","","9.0"
"BIF_54013","BestInterestFactor","l","andrew","","9.0"
"BIF_54014","BestInterestFactor","l","andrew","","9.0"
"BIF_54015","BestInterestFactor","l","andrew","","9.0"
"BIF_54016","BestInterestFactor","l","andrew","","9.0"
"BIF_54017","BestInterestFactor","l","andrew","","9.0"
"BIF_54018","BestInterestFactor","l","andrew","","9.0"
"BIF_54019","BestInterestFactor","l","andrew","","9.0"
"BIF_54020","BestInterestFactor","l","andrew","","9.0"
"BIF_54021","BestInterestFactor","l","andrew","","9.0"
"BIF_54022","BestInterestFactor","l","andrew","","9.0"
"BIF_54023","BestInterestFactor","l","andrew","","9.0"
"BIF_54024","BestInterestFactor","l","andrew","","9.0"
"BIF_54025","BestInterestFactor","l","andrew","","9.0"
"BIF_54026","BestInterestFactor","l","andrew","","9.0"
"BIF_54027","BestInterestFactor","l","andrew","","9.0"
"BIF_54028","BestInterestFactor","l","andrew","","9.0"
"BIF_54029","BestInterestFactor","l","andrew","","9.0"
"BIF_54030","BestInterestFactor","l","andrew","","9.0"
"BIF_54031","BestInterestFactor","l","andrew","","9.0"
"BIF_54032","BestInterestFactor","l","andrew","","9.0"
"BIF_54033","BestInterestFactor","l","andrew","","9.0"
"BIF_54034","BestInterestFactor","l","andrew","","9.0"
"BIF_54035","BestInterestFactor","l","andrew","","9.0"
"BIF_54036","BestInterestFactor","l","andrew","","9.0"
"BIF_54037","BestInterestFactor","l","andrew","","9.0"
"BIF_54038","BestInterestFactor","l","andrew","","9.0"
"BIF_54039","BestInterestFactor","l","andrew","","9.0"
"BIF_54040","BestInterestFactor","l","andrew","","9.0"
"BIF_54041","BestInterestFactor","l","andrew","","9.0"
"BIF_54042","BestInterestFactor","l","andrew","","9.0"
"BIF_54043","BestInterestFactor","l","andrew","","9.0"
"BIF_54044","BestInterestFactor","l","andrew","","9.0"
"BIF_54045","BestInterestFactor","l","andrew","","9.0"
"BIF_54046","BestInterestFactor","l","andrew","","9.0"
"BIF_54047","BestInterestFactor","l","andrew","","9.0"
"BIF_54048","BestInterestFactor","l","andrew","","9.0"
"BIF_54049","BestInterestFactor","l","andrew","","9.0"
"BIF_54050","BestInterestFactor","l","andrew","","9.0"
"BIF_54051","BestInterestFactor","l","andrew","","9.0"
"BIF_54052","BestInterestFactor","l","andrew","","9.0"
"BIF_54053","BestInterestFactor","l","andrew","","9.0"
"BIF_54075","BestInterestFactor","l","andrew","","9.0"
"BIF_54076","BestInterestFactor","l","andrew","","9.0"
"BIF_54077","BestInterestFactor","l","andrew","","9.0"
"BIF_54078","BestInterestFactor","l","andrew","","9.0"
"BIF_54079","BestInterestFactor","l","andrew","","9.0"
"BIF_54080","BestInterestFactor","l","andrew","","9.0"
"BIF_54081","BestInterestFactor","l","andrew","","9.0"
"BIF_54082","BestInterestFactor","l","andrew","","9.0"
"BIF_54083","BestInterestFactor","l","andrew","","9.0"
"BIF_54084","BestInterestFactor","l","andrew","","9.0"
"BIF_54085","BestInterestFactor","l","andrew","","9.0"
"BIF_54086","BestInterestFactor","l","andrew","","9.0"
"BIF_54087","BestInterestFactor","l","andrew","","9.0"
"BIF_54088","BestInterestFactor","l","andrew","","9.0"
"BIF_54089","BestInterestFactor","l","andrew","","9.0"
"BIF_54090","BestInterestFactor","l","andrew","","9.0"
"BIF_54091","BestInterestFactor","l","andrew","","9.0"
"BIF_54092","BestInterestFactor","l","andrew","","9.0"
"BIF_54093","BestInterestFactor","l","andrew","","9.0"
"BIF_54094","BestInterestFactor","l","andrew","","9.0"
"BIF_54095","BestInterestFactor","l","andrew","","9.0"
"BIF_54096","BestInterestFactor","l","andrew","","9.0"
"BIF_54097","BestInterestFactor","l","andrew","","9.0"
"BIF_54098","BestInterestFactor","l","andrew","","9.0"
"BIF_54099","BestInterestFactor","l","andrew","","9.0"
"BIF_54100","BestInterestFactor","l","andrew","","9.0"
"BIF_54101","BestInterestFactor","l","andrew","","9.0"
"BIF_54102","BestInterestFactor","l","andrew","","9.0"
"BIF_54103","BestInterestFactor","l","andrew","","9.0"
"BIF_54104","BestInterestFactor","l","andrew","","9.0"
"BIF_54105","BestInterestFactor","l","andrew","","9.0"
"BIF_54106","BestInterestFactor","l","andrew","","9.0"
"BIF_54107","BestInterestFactor","l","andrew","","9.0"
"BIF_54109","BestInterestFactor","l","andrew","","9.0"
"BIF_54110","BestInterestFactor","l","andrew","","9.0"
"BIF_54111","BestInterestFactor","l","andrew","","9.0"
"BIF_54113","BestInterestFactor","l","andrew","","9.0"
"BIF_54114","BestInterestFactor","l","andrew","","9.0"
"BIF_54115","BestInterestFactor","l","andrew","","9.0"
"BIF_54116","BestInterestFactor","l","andrew","","9.0"
"BIF_54117","BestInterestFactor","l","andrew","","9.0"
"BIF_54119","BestInterestFactor","l","andrew","","9.0"
"BIF_54120","BestInterestFactor","l","andrew","","9.0"
"BIF_54121","BestInterestFactor","l","andrew","","9.0"
"BIF_54122","BestInterestFactor","l","andrew","","9.0"
"BIF_54123","BestInterestFactor","l","andrew","","9.0"
"BIF_54125","BestInterestFactor","l","andrew","","9.0"
"BIF_54126","BestInterestFactor","l","andrew","","9.0"
"BIF_54127","BestInterestFactor","l","andrew","","9.0"
"BIF_54128","BestInterestFactor","l","andrew","","9.0"
"BIF_54129","BestInterestFactor","l","andrew","","9.0"
"BIF_54131","BestInterestFactor","l","andrew","","9.0"
"BIF_54132","BestInterestFactor","l","andrew","","9.0"
"BIF_54133","BestInterestFactor","l","andrew","","9.0"
"BIF_54134","BestInterestFactor","l","andrew","","9.0"
"BIF_54135","BestInterestFactor","l","andrew","","9.0"
"BIF_54137","BestInterestFactor","l","andrew","","9.0"
"BIF_54138","BestInterestFactor","l","andrew","","9.0"
"BIF_54139","BestInterestFactor","l","andrew","","9.0"
"BIF_54140","BestInterestFactor","l","andrew","","9.0"
"BIF_54141","BestInterestFactor","l","andrew","","9.0"
"BIF_54143","BestInterestFactor","l","andrew","","9.0"
"BIF_54144","BestInterestFactor","l","andrew","","9.0"
"BIF_54145","BestInterestFactor","l","andrew","","9.0"
"BIF_54146","BestInterestFactor","l","andrew","","9.0"
"BIF_54147","BestInterestFactor","l","andrew","","9.0"
"BIF_54149","BestInterestFactor","l","andrew","","9.0"
"BIF_54150","BestInterestFactor","l","andrew","","9.0"
"BIF_54151","BestInterestFactor","l","andrew","","9.0"
"BIF_54152","BestInterestFactor","l","andrew","","9.0"
"BIF_54153","BestInterestFactor","l","andrew","","9.0"
"BIF_54155","BestInterestFactor","l","andrew","","9.0"
"BIF_54156","BestInterestFactor","l","andrew","","9.0"
"BIF_54157","BestInterestFactor","l","andrew","","9.0"
"BIF_54158","BestInterestFactor","l","andrew","","9.0"
"BIF_54159","BestInterestFactor","l","andrew","","9.0"
"BIF_54161","BestInterestFactor","l","andrew","","9.0"
"BIF_54162","BestInterestFactor","l","andrew","","9.0"
"BIF_54163","BestInterestFactor","l","andrew","","9.0"
"BIF_54164","BestInterestFactor","l","andrew","","9.0"
"BIF_54165","BestInterestFactor","l","andrew","","9.0"
"BIF_54167","BestInterestFactor","l","andrew","","9.0"
"BIF_54168","BestInterestFactor","l","andrew","","9.0"
"BIF_54169","BestInterestFactor","l","andrew","","9.0"
"BIF_54170","BestInterestFactor","l","andrew","","9.0"
"BIF_54171","BestInterestFactor","l","andrew","","9.0"
"BIF_54173","BestInterestFactor","l","andrew","","9.0"
"BIF_54174","BestInterestFactor","l","andrew","","9.0"
"BIF_54175","BestInterestFactor","l","andrew","","9.0"
"BIF_54176","BestInterestFactor","l","andrew","","9.0"
"BIF_54177","BestInterestFactor","l","andrew","","9.0"
"BIF_54179","BestInterestFactor","l","andrew","","9.0"
"BIF_54180","BestInterestFactor","l","andrew","","9.0"
"BIF_54181","BestInterestFactor","l","andrew","","9.0"
"BIF_54182","BestInterestFactor","l","andrew","","9.0"
"BIF_54183","BestInterestFactor","l","andrew","","9.0"
"BIF_54185","BestInterestFactor","l","andrew","","9.0"
"BIF_54186","BestInterestFactor","l","andrew","","9.0"
"BIF_54187","BestInterestFactor","l","andrew","","9.0"
"BIF_54188","BestInterestFactor","l","andrew","","9.0"
"BIF_54189","BestInterestFactor","l","andrew","","9.0"
"BIF_54191","BestInterestFactor","l","andrew","","9.0"
"BIF_54192","BestInterestFactor","l","andrew","","9.0"
"BIF_54193","BestInterestFactor","l","andrew","","9.0"
"BIF_54194","BestInterestFactor","l","andrew","","9.0"
"BIF_54195","BestInterestFactor","l","andrew","","9.0"
"BIF_54197","BestInterestFactor","l","andrew","","9.0"
"BIF_54198","BestInterestFactor","l","andrew","","9.0"
"BIF_54199","BestInterestFactor","l","andrew","","9.0"
"BIF_54200","BestInterestFactor","l","andrew","","9.0"
"BIF_54201","BestInterestFactor","l","andrew","","9.0"
"BIF_54203","BestInterestFactor","l","andrew","","9.0"
"BIF_54204","BestInterestFactor","l","andrew","","9.0"
"BIF_54205","BestInterestFactor","l","andrew","","9.0"
"BIF_54206","BestInterestFactor","l","andrew","","9.0"
"BIF_54207","BestInterestFactor","l","andrew","","9.0"
"BIF_54209","BestInterestFactor","l","andrew","","9.0"
"BIF_54210","BestInterestFactor","l","andrew","","9.0"
"BIF_54211","BestInterestFactor","l","andrew","","9.0"
"BIF_54212","BestInterestFactor","l","andrew","","9.0"
"BIF_54213","BestInterestFactor","l","andrew","","9.0"
"BIF_54215","BestInterestFactor","l","andrew","","9.0"
"BIF_54216","BestInterestFactor","l","andrew","","9.0"
"BIF_54217","BestInterestFactor","l","andrew","","9.0"
"BIF_54218","BestInterestFactor","l","andrew","","9.0"
"BIF_54219","BestInterestFactor","l","andrew","","9.0"
"BIF_54220","BestInterestFactor","l","andrew","","9.0"
"BIF_54221","BestInterestFactor","l","andrew","","9.0"
"BIF_54222","BestInterestFactor","l","andrew","","9.0"
"BIF_54224","BestInterestFactor","l","andrew","","9.0"
"BIF_54225","BestInterestFactor","l","andrew","","9.0"
"BIF_54226","BestInterestFactor","l","andrew","","9.0"
"BIF_54227","BestInterestFactor","l","andrew","","9.0"
"BIF_54228","BestInterestFactor","l","andrew","","9.0"
"BIF_54230","BestInterestFactor","l","andrew","","9.0"
"BIF_54231","BestInterestFactor","l","andrew","","9.0"
"BIF_54232","BestInterestFactor","l","andrew","","9.0"
"BIF_54233","BestInterestFactor","l","andrew","","9.0"
"BIF_54234","BestInterestFactor","l","andrew","","9.0"
"BIF_54236","BestInterestFactor","l","andrew","","9.0"
"BIF_54237","BestInterestFactor","l","andrew","","9.0"
"BIF_54238","BestInterestFactor","l","andrew","","9.0"
"BIF_54239","BestInterestFactor","l","andrew","","9.0"
"BIF_54240","BestInterestFactor","l","andrew","","9.0"
"BIF_54242","BestInterestFactor","l","andrew","","9.0"
"BIF_54243","BestInterestFactor","l","andrew","","9.0"
"BIF_54244","BestInterestFactor","l","andrew","","9.0"
"BIF_54245","BestInterestFactor","l","andrew","","9.0"
"BIF_54246","BestInterestFactor","l","andrew","","9.0"
"BIF_54248","BestInterestFactor","l","andrew","","9.0"
"BIF_54249","BestInterestFactor","l","andrew","","9.0"
"BIF_54250","BestInterestFactor","l","andrew","","9.0"
"BIF_54251","BestInterestFactor","l","andrew","","9.0"
"BIF_54252","BestInterestFactor","l","andrew","","9.0"
"BIF_54254","BestInterestFactor","l","andrew","","9.0"
"BIF_54255","BestInterestFactor","l","andrew","","9.0"
"BIF_54256","BestInterestFactor","l","andrew","","9.0"
"BIF_54257","BestInterestFactor","l","andrew","","9.0"
"BIF_54258","BestInterestFactor","l","andrew","","9.0"
"BIF_54260","BestInterestFactor","l","andrew","","9.0"
"BIF_54261","BestInterestFactor","l","andrew","","9.0"
"BIF_54262","BestInterestFactor","l","andrew","","9.0"
"BIF_54263","BestInterestFactor","l","andrew","","9.0"
"BIF_54264","BestInterestFactor","l","andrew","","9.0"
"BIF_54266","BestInterestFactor","l","andrew","","9.0"
"BIF_54267","BestInterestFactor","l","andrew","","9.0"
"BIF_54268","BestInterestFactor","l","andrew","","9.0"
"BIF_54269","BestInterestFactor","l","andrew","","9.0"
"BIF_54270","BestInterestFactor","l","andrew","","9.0"
"BIF_54272","BestInterestFactor","l","andrew","","9.0"
"BIF_54273","BestInterestFactor","l","andrew","","9.0"
"BIF_54274","BestInterestFactor","l","andrew","","9.0"
"BIF_54275","BestInterestFactor","l","andrew","","9.0"
"BIF_54276","BestInterestFactor","l","andrew","","9.0"
"BIF_54278","BestInterestFactor","l","andrew","","9.0"
"BIF_54279","BestInterestFactor","l","andrew","","9.0"
"BIF_54280","BestInterestFactor","l","andrew","","9.0"
"BIF_54281","BestInterestFactor","l","andrew","","9.0"
"BIF_54282","BestInterestFactor","l","andrew","","9.0"
"BIF_54284","BestInterestFactor","l","andrew","","9.0"
"BIF_54285","BestInterestFactor","l","andrew","","9.0"
"BIF_54286","BestInterestFactor","l","andrew","","9.0"
"BIF_54287","BestInterestFactor","l","andrew","","9.0"
"BIF_54288","BestInterestFactor","l","andrew","","9.0"
"BIF_54290","BestInterestFactor","l","andrew","","9.0"
"BIF_54291","BestInterestFactor","l","andrew","","9.0"
"BIF_54292","BestInterestFactor","l","andrew","","9.0"
"BIF_54293","BestInterestFactor","l","andrew","","9.0"
"BIF_54294","BestInterestFactor","l","andrew","","9.0"
"BIF_54296","BestInterestFactor","l","andrew","","9.0"
"BIF_54297","BestInterestFactor","l","andrew","","9.0"
"BIF_54298","BestInterestFactor","l","andrew","","9.0"
"BIF_54299","BestInterestFactor","l","andrew","","9.0"
"BIF_54300","BestInterestFactor","l","andrew","","9.0"
"BIF_54302","BestInterestFactor","l","andrew","","9.0"
"BIF_54303","BestInterestFactor","l","andrew","","9.0"
"BIF_54304","BestInterestFactor","l","andrew","","9.0"
"BIF_54305","BestInterestFactor","l","andrew","","9.0"
"BIF_54306","BestInterestFactor","l","andrew","","9.0"
"BIF_54308","BestInterestFactor","l","andrew","","9.0"
"BIF_54309","BestInterestFactor","l","andrew","","9.0"
"BIF_54310","BestInterestFactor","l","andrew","","9.0"
"BIF_54311","BestInterestFactor","l","andrew","","9.0"
"BIF_54312","BestInterestFactor","l","andrew","","9.0"
"BIF_54314","BestInterestFactor","l","andrew","","9.0"
"BIF_54315","BestInterestFactor","l","andrew","","9.0"
"BIF_54316","BestInterestFactor","l","andrew","","9.0"
"BIF_54317","BestInterestFactor","l","andrew","","9.0"
"BIF_54318","BestInterestFactor","l","andrew","","9.0"
"BIF_54320","BestInterestFactor","l","andrew","","9.0"
"BIF_54321","BestInterestFactor","l","andrew","","9.0"
"BIF_54322","BestInterestFactor","l","andrew","","9.0"
"BIF_54323","BestInterestFactor","l","andrew","","9.0"
"BIF_54324","BestInterestFactor","l","andrew","","9.0"
"BIF_54326","BestInterestFactor","l","andrew","","9.0"
"BIF_54327","BestInterestFactor","l","andrew","","9.0"
"BIF_54328","BestInterestFactor","l","andrew","","9.0"
"BIF_54329","BestInterestFactor","l","andrew","","9.0"
"BIF_54330","BestInterestFactor","l","andrew","","9.0"
"BIF_54332","BestInterestFactor","l","andrew","","9.0"
"BIF_54333","BestInterestFactor","l","andrew","","9.0"
"BIF_54334","BestInterestFactor","l","andrew","","9.0"
"BIF_54335","BestInterestFactor","l","andrew","","9.0"
"BIF_54336","BestInterestFactor","l","andrew","","9.0"
"BIF_54338","BestInterestFactor","l","andrew","","9.0"
"BIF_54339","BestInterestFactor","l","andrew","","9.0"
"BIF_54340","BestInterestFactor","l","andrew","","9.0"
"BIF_54341","BestInterestFactor","l","andrew","","9.0"
"BIF_54342","BestInterestFactor","l","andrew","","9.0"
"BIF_54344","BestInterestFactor","l","andrew","","9.0"
"BIF_54345","BestInterestFactor","l","andrew","","9.0"
"BIF_54346","BestInterestFactor","l","andrew","","9.0"
"BIF_54347","BestInterestFactor","l","andrew","","9.0"
"BIF_54348","BestInterestFactor","l","andrew","","9.0"
"BIF_54350","BestInterestFactor","l","andrew","","9.0"
"BIF_54351","BestInterestFactor","l","andrew","","9.0"
"BIF_54352","BestInterestFactor","l","andrew","","9.0"
"BIF_54353","BestInterestFactor","l","andrew","","9.0"
"BIF_54354","BestInterestFactor","l","andrew","","9.0"
"BIF_54356","BestInterestFactor","l","andrew","","9.0"
"BIF_54357","BestInterestFactor","l","andrew","","9.0"
"BIF_54358","BestInterestFactor","l","andrew","","9.0"
"BIF_54359","BestInterestFactor","l","andrew","","9.0"
"BIF_54360","BestInterestFactor","l","andrew","","9.0"
"BIF_54362","BestInterestFactor","l","andrew","","9.0"
"BIF_54363","BestInterestFactor","l","andrew","","9.0"
"BIF_54364","BestInterestFactor","l","andrew","","9.0"
"BIF_54365","BestInterestFactor","l","andrew","","9.0"
"BIF_54366","BestInterestFactor","l","andrew","","9.0"
"BIF_54368","BestInterestFactor","l","andrew","","9.0"
"BIF_54369","BestInterestFactor","l","andrew","","9.0"
"BIF_54370","BestInterestFactor","l","andrew","","9.0"
"BIF_54371","BestInterestFactor","l","andrew","","9.0"
"BIF_54372","BestInterestFactor","l","andrew","","9.0"
"BIF_54374","BestInterestFactor","l","andrew","","9.0"
"BIF_54375","BestInterestFactor","l","andrew","","9.0"
"BIF_54376","BestInterestFactor","l","andrew","","9.0"
"BIF_54377","BestInterestFactor","l","andrew","","9.0"
"BIF_54378","BestInterestFactor","l","andrew","","9.0"
"BIF_54380","BestInterestFactor","l","andrew","","9.0"
"BIF_54381","BestInterestFactor","l","andrew","","9.0"
"BIF_54382","BestInterestFactor","l","andrew","","9.0"
"BIF_54383","BestInterestFactor","l","andrew","","9.0"
"BIF_54384","BestInterestFactor","l","andrew","","9.0"
"BIF_54386","BestInterestFactor","l","andrew","","9.0"
"BIF_54387","BestInterestFactor","l","andrew","","9.0"
"BIF_54388","BestInterestFactor","l","andrew","","9.0"
"BIF_54389","BestInterestFactor","l","andrew","","9.0"
"BIF_54390","BestInterestFactor","l","andrew","","9.0"
"BIF_54392","BestInterestFactor","l","andrew","","9.0"
"BIF_54393","BestInterestFactor","l","andrew","","9.0"
"BIF_54394","BestInterestFactor","l","andrew","","9.0"
"BIF_54395","BestInterestFactor","l","andrew","","9.0"
"BIF_54396","BestInterestFactor","l","andrew","","9.0"
"BIF_54398","BestInterestFactor","l","andrew","","9.0"
"BIF_54399","BestInterestFactor","l","andrew","","9.0"
"BIF_54400","BestInterestFactor","l","andrew","","9.0"
"BIF_54401","BestInterestFactor","l","andrew","","9.0"
"BIF_54402","BestInterestFactor","l","andrew","","9.0"
"BIF_54404","BestInterestFactor","l","andrew","","9.0"
"BIF_54405","BestInterestFactor","l","andrew","","9.0"
"BIF_54406","BestInterestFactor","l","andrew","","9.0"
"BIF_54407","BestInterestFactor","l","andrew","","9.0"
"BIF_54408","BestInterestFactor","l","andrew","","9.0"
"BIF_54410","BestInterestFactor","l","andrew","","9.0"
"BIF_54411","BestInterestFactor","l","andrew","","9.0"
"BIF_54412","BestInterestFactor","l","andrew","","9.0"
"BIF_54413","BestInterestFactor","l","andrew","","9.0"
"BIF_54414","BestInterestFactor","l","andrew","","9.0"
"BIF_54416","BestInterestFactor","l","andrew","","9.0"
"BIF_54417","BestInterestFactor","l","andrew","","9.0"
"BIF_54418","BestInterestFactor","l","andrew","","9.0"
"BIF_54419","BestInterestFactor","l","andrew","","9.0"
"BIF_54420","BestInterestFactor","l","andrew","","9.0"
"BIF_54422","BestInterestFactor","l","andrew","","9.0"
"BIF_54423","BestInterestFactor","l","andrew","","9.0"
"BIF_54424","BestInterestFactor","l","andrew","","9.0"
"BIF_54425","BestInterestFactor","l","andrew","","9.0"
"BIF_54426","BestInterestFactor","l","andrew","","9.0"
"BIF_54428","BestInterestFactor","l","andrew","","9.0"
"BIF_54429","BestInterestFactor","l","andrew","","9.0"
"BIF_54430","BestInterestFactor","l","andrew","","9.0"
"BIF_54431","BestInterestFactor","l","andrew","","9.0"
"BIF_54432","BestInterestFactor","l","andrew","","9.0"
"BIF_54434","BestInterestFactor","l","andrew","","9.0"
"BIF_54435","BestInterestFactor","l","andrew","","9.0"
"BIF_54436","BestInterestFactor","l","andrew","","9.0"
"BIF_54437","BestInterestFactor","l","andrew","","9.0"
"BIF_54438","BestInterestFactor","l","andrew","","9.0"
"BIF_54440","BestInterestFactor","l","andrew","","9.0"
"BIF_54441","BestInterestFactor","l","andrew","","9.0"
"BIF_54442","BestInterestFactor","l","andrew","","9.0"
"BIF_54443","BestInterestFactor","l","andrew","","9.0"
"BIF_54444","BestInterestFactor","l","andrew","","9.0"
"BIF_54446","BestInterestFactor","l","andrew","","9.0"
"BIF_54447","BestInterestFactor","l","andrew","","9.0"
"BIF_54448","BestInterestFactor","l","andrew","","9.0"
"BIF_54449","BestInterestFactor","l","andrew","","9.0"
"BIF_54450","BestInterestFactor","l","andrew","","9.0"
"BIF_54452","BestInterestFactor","l","andrew","","9.0"
"BIF_54453","BestInterestFactor","l","andrew","","9.0"
"BIF_54454","BestInterestFactor","l","andrew","","9.0"
"BIF_54455","BestInterestFactor","l","andrew","","9.0"
"BIF_54456","BestInterestFactor","l","andrew","","9.0"
"BIF_54458","BestInterestFactor","l","andrew","","9.0"
"BIF_54459","BestInterestFactor","l","andrew","","9.0"
"BIF_54460","BestInterestFactor","l","andrew","","9.0"
"BIF_54461","BestInterestFactor","l","andrew","","9.0"
"BIF_54462","BestInterestFactor","l","andrew","","9.0"
"BIF_54464","BestInterestFactor","l","andrew","","9.0"
"BIF_54465","BestInterestFactor","l","andrew","","9.0"
"BIF_54466","BestInterestFactor","l","andrew","","9.0"
"BIF_54467","BestInterestFactor","l","andrew","","9.0"
"BIF_54468","BestInterestFactor","l","andrew","","9.0"
"BIF_54470","BestInterestFactor","l","andrew","","9.0"
"BIF_54471","BestInterestFactor","l","andrew","","9.0"
"BIF_54472","BestInterestFactor","l","andrew","","9.0"
"BIF_54473","BestInterestFactor","l","andrew","","9.0"
"BIF_54474","BestInterestFactor","l","andrew","","9.0"
"BIF_54475","BestInterestFactor","l","andrew","","9.0"
