label,count
Authority;MCR_9_606;Node;Kind_authority,1
Authority;MCL_554_678;Node;Kind_authority,1
Authority;MCL_554_656;Node;Kind_authority,1
Authority;MCL_554_657;Node;Kind_authority,1
Authority;MCL_554_658;Node;Kind_authority,1
Authority;MCL_554_659;Node;Kind_authority,1
Authority;MCL_554_66;Node;Kind_authority,1
Authority;MCL_554_661;Node;Kind_authority,1
Authority;MCL_554_662;Node;Kind_authority,1
Authority;MCL_554_663;Node;Kind_authority,1
Authority;MCL_554_664;Node;Kind_authority,1
Authority;MCL_554_665;Node;Kind_authority,1
Authority;MCL_554_666;Node;Kind_authority,1
Authority;MCL_554_667;Node;Kind_authority,1
Authority;MCL_554_668;Node;Kind_authority,1
Authority;MCL_554_669;Node;Kind_authority,1
Authority;MCL_554_67;Node;Kind_authority,1
Authority;MCL_554_671;Node;Kind_authority,1
Authority;MCL_554_672;Node;Kind_authority,1
Authority;MCL_554_673;Node;Kind_authority,1
Authority;MCL_554_674;Node;Kind_authority,1
Authority;MCL_554_675;Node;Kind_authority,1
Authority;MCL_554_676;Node;Kind_authority,1
Authority;MCL_554_655;Node;Kind_authority,1
Authority;MCL_554_654;Node;Kind_authority,1
Authority;MCL_554_653;Node;Kind_authority,1
Authority;MCL_554_64;Node;Kind_authority,1
Authority;MCL_554_63;Node;Kind_authority,1
Authority;MCL_554_631;Node;Kind_authority,1
Authority;MCL_554_632;Node;Kind_authority,1
Authority;MCL_554_634;Node;Kind_authority,1
Authority;MCL_554_635;Node;Kind_authority,1
Authority;MCL_554_636;Node;Kind_authority,1
Authority;MCL_554_637;Node;Kind_authority,1
Authority;MCL_554_638;Node;Kind_authority,1
Authority;MCL_554_639;Node;Kind_authority,1
Authority;MCL_554_641;Node;Kind_authority,1
Authority;MCL_554_652;Node;Kind_authority,1
Authority;MCL_554_643;Node;Kind_authority,1
Authority;MCL_554_644;Node;Kind_authority,1
Authority;MCL_554_645;Node;Kind_authority,1
Authority;MCL_554_646;Node;Kind_authority,1
Authority;MCL_554_647;Node;Kind_authority,1
Authority;MCL_554_648;Node;Kind_authority,1
Authority;MCL_554_649;Node;Kind_authority,1
Authority;MCL_554_65;Node;Kind_authority,1
Authority;MCL_554_651;Node;Kind_authority,1
Authority;MCL_554_677;Node;Kind_authority,1
Authority;MCL_554_679;Node;Kind_authority,1
Authority;MCL_554_527;Node;Kind_authority,1
Authority;MCL_554_68;Node;Kind_authority,1
Authority;MCL_1252_305;Node;Kind_authority,1
Authority;MCL_1252_306;Node;Kind_authority,1
Authority;MCL_1252_307;Node;Kind_authority,1
Authority;MCL_1252_308;Node;Kind_authority,1
Authority;MCL_1252_309;Node;Kind_authority,1
Authority;MCL_1252_31;Node;Kind_authority,1
Authority;MCL_1252_311;Node;Kind_authority,1
Authority;MCL_1252_312;Node;Kind_authority,1
Authority;MCL_1252_313;Node;Kind_authority,1
Authority;MCL_1252_314;Node;Kind_authority,1
Authority;MCL_1252_315;Node;Kind_authority,1
Authority;MCL_1252_316;Node;Kind_authority,1
Authority;MCL_1252_317;Node;Kind_authority,1
Authority;MCL_1252_318;Node;Kind_authority,1
Authority;MCL_1252_319;Node;Kind_authority,1
Authority;MCL_1252_32;Node;Kind_authority,1
Authority;MCL_1252_321;Node;Kind_authority,1
Authority;MCL_1252_322;Node;Kind_authority,1
Authority;MCL_1252_323;Node;Kind_authority,1
Authority;MCL_1252_324;Node;Kind_authority,1
Authority;MCL_1252_325;Node;Kind_authority,1
Authority;MCL_1252_304;Node;Kind_authority,1
Authority;MCL_1252_303;Node;Kind_authority,1
Authority;MCL_1252_302;Node;Kind_authority,1
Authority;MCL_554_69;Node;Kind_authority,1
Authority;MCL_554_681;Node;Kind_authority,1
Authority;MCL_554_682;Node;Kind_authority,1
Authority;MCL_554_683;Node;Kind_authority,1
Authority;MCL_554_684;Node;Kind_authority,1
Authority;MCL_554_685;Node;Kind_authority,1
Authority;MCL_554_686;Node;Kind_authority,1
Authority;MCL_554_687;Node;Kind_authority,1
Authority;MCL_554_688;Node;Kind_authority,1
Authority;MCL_554_689;Node;Kind_authority,1
Authority;MCL_554_691;Node;Kind_authority,1
Authority;MCL_1252_301;Node;Kind_authority,1
Authority;MCL_554_692;Node;Kind_authority,1
Authority;MCL_554_693;Node;Kind_authority,1
Authority;MCL_554_694;Node;Kind_authority,1
Authority;MCL_554_695;Node;Kind_authority,1
Authority;MCL_554_696;Node;Kind_authority,1
Authority;MCL_554_697;Node;Kind_authority,1
Authority;MCL_554_698;Node;Kind_authority,1
Authority;MCL_554_699;Node;Kind_authority,1
Authority;MCL_1252_3;Node;Kind_authority,1
Authority;MCL_554_629;Node;Kind_authority,1
Authority;MCL_554_628;Node;Kind_authority,1
Authority;MCL_554_627;Node;Kind_authority,1
Authority;MCL_554_626;Node;Kind_authority,1
Authority;MCL_554_552;Node;Kind_authority,1
Authority;MCL_554_553;Node;Kind_authority,1
Authority;MCL_554_554;Node;Kind_authority,1
Authority;MCL_554_555;Node;Kind_authority,1
Authority;MCL_554_556;Node;Kind_authority,1
Authority;MCL_554_557;Node;Kind_authority,1
Authority;MCL_554_558;Node;Kind_authority,1
Authority;MCL_554_559;Node;Kind_authority,1
Authority;MCL_554_56;Node;Kind_authority,1
Authority;MCL_554_561;Node;Kind_authority,1
Authority;MCL_554_562;Node;Kind_authority,1
Authority;MCL_554_563;Node;Kind_authority,1
Authority;MCL_554_564;Node;Kind_authority,1
Authority;MCL_554_565;Node;Kind_authority,1
Authority;MCL_554_566;Node;Kind_authority,1
Authority;MCL_554_567;Node;Kind_authority,1
Authority;MCL_554_568;Node;Kind_authority,1
Authority;MCL_554_569;Node;Kind_authority,1
Authority;MCL_554_57;Node;Kind_authority,1
Authority;MCL_554_571;Node;Kind_authority,1
Authority;MCL_554_572;Node;Kind_authority,1
Authority;MCL_554_551;Node;Kind_authority,1
Authority;MCL_554_55;Node;Kind_authority,1
Authority;MCL_554_549;Node;Kind_authority,1
Authority;MCL_554_537;Node;Kind_authority,1
Authority;MCL_554_528;Node;Kind_authority,1
Authority;MCL_554_529;Node;Kind_authority,1
Authority;MCL_554_53;Node;Kind_authority,1
Authority;MCL_554_531;Node;Kind_authority,1
Authority;MCL_554_532;Node;Kind_authority,1
Authority;MCL_554_533;Node;Kind_authority,1
Authority;MCL_554_534;Node;Kind_authority,1
Authority;MCL_554_535;Node;Kind_authority,1
Authority;MCL_554_536;Node;Kind_authority,1
Authority;MCL_554_538;Node;Kind_authority,1
Authority;MCL_554_548;Node;Kind_authority,1
Authority;MCL_554_539;Node;Kind_authority,1
Authority;MCL_554_54;Node;Kind_authority,1
Authority;MCL_554_541;Node;Kind_authority,1
Authority;MCL_554_542;Node;Kind_authority,1
Authority;MCL_554_543;Node;Kind_authority,1
Authority;MCL_554_544;Node;Kind_authority,1
Authority;MCL_554_545;Node;Kind_authority,1
Authority;MCL_554_546;Node;Kind_authority,1
Authority;MCL_554_547;Node;Kind_authority,1
Authority;MCL_554_573;Node;Kind_authority,1
Authority;MCL_554_574;Node;Kind_authority,1
Authority;MCL_554_575;Node;Kind_authority,1
Authority;MCL_554_615;Node;Kind_authority,1
Authority;MCL_554_603;Node;Kind_authority,1
Authority;MCL_554_604;Node;Kind_authority,1
Authority;MCL_554_605;Node;Kind_authority,1
Authority;MCL_554_606;Node;Kind_authority,1
Authority;MCL_554_608;Node;Kind_authority,1
Authority;MCL_554_61;Node;Kind_authority,1
Authority;MCL_554_611;Node;Kind_authority,1
Authority;MCL_554_612;Node;Kind_authority,1
Authority;MCL_554_614;Node;Kind_authority,1
Authority;MCL_554_616;Node;Kind_authority,1
Authority;MCL_554_599;Node;Kind_authority,1
Authority;MCL_554_617;Node;Kind_authority,1
Authority;MCL_554_618;Node;Kind_authority,1
Authority;MCL_554_619;Node;Kind_authority,1
Authority;MCL_554_62;Node;Kind_authority,1
Authority;MCL_554_621;Node;Kind_authority,1
Authority;MCL_554_622;Node;Kind_authority,1
Authority;MCL_554_623;Node;Kind_authority,1
Authority;MCL_554_624;Node;Kind_authority,1
Authority;MCL_554_625;Node;Kind_authority,1
Authority;MCL_554_6;Node;Kind_authority,1
Authority;MCL_554_598;Node;Kind_authority,1
Authority;MCL_554_576;Node;Kind_authority,1
Authority;MCL_554_586;Node;Kind_authority,1
Authority;MCL_554_577;Node;Kind_authority,1
Authority;MCL_554_578;Node;Kind_authority,1
Authority;MCL_554_579;Node;Kind_authority,1
Authority;MCL_554_58;Node;Kind_authority,1
Authority;MCL_554_581;Node;Kind_authority,1
Authority;MCL_554_582;Node;Kind_authority,1
Authority;MCL_554_583;Node;Kind_authority,1
Authority;MCL_554_584;Node;Kind_authority,1
Authority;MCL_554_585;Node;Kind_authority,1
Authority;MCL_554_587;Node;Kind_authority,1
Authority;MCL_554_597;Node;Kind_authority,1
Authority;MCL_554_588;Node;Kind_authority,1
Authority;MCL_554_589;Node;Kind_authority,1
Authority;MCL_554_59;Node;Kind_authority,1
Authority;MCL_554_591;Node;Kind_authority,1
Authority;MCL_554_592;Node;Kind_authority,1
Authority;MCL_554_593;Node;Kind_authority,1
Authority;MCL_554_594;Node;Kind_authority,1
Authority;MCL_554_595;Node;Kind_authority,1
Authority;MCL_554_596;Node;Kind_authority,1
Authority;MCL_554_332;Node;Kind_authority,1
Authority;MCL_554_331;Node;Kind_authority,1
Authority;MCL_554_33;Node;Kind_authority,1
Authority;MCR_7_206_A;Node;Kind_authority,1
Authority;MCR_3_310_A_1;Node;Kind_authority,1
Authority;MCR_3_310_A_2;Node;Kind_authority,1
Authority;MCR_3_310_B_1;Node;Kind_authority,1
Authority;MCR_3_310_B_2;Node;Kind_authority,1
Authority;MCR_3_606_A_1;Node;Kind_authority,1
Authority;MCR_3_606_A_2;Node;Kind_authority,1
Authority;MCR_3_606_E_1;Node;Kind_authority,1
Authority;MCR_4_201_A;Node;Kind_authority,1
Authority;MCR_4_201_B;Node;Kind_authority,1
Authority;MCR_4_201_C;Node;Kind_authority,1
Authority;MCR_4_201_E;Node;Kind_authority,1
Authority;MCR_4_201_F;Node;Kind_authority,1
Authority;MCR_4_201_H;Node;Kind_authority,1
Authority;MCR_4_201_I;Node;Kind_authority,1
Authority;MCR_4_201_J;Node;Kind_authority,1
Authority;MCR_4_201_L;Node;Kind_authority,1
Authority;MCR_4_201_M;Node;Kind_authority,1
Authority;MCR_4_201_O;Node;Kind_authority,1
Authority;MCR_4_201_P;Node;Kind_authority,1
Authority;MCR_4_201_Q;Node;Kind_authority,1
Authority;MCR_7_205_A;Node;Kind_authority,1
Authority;MCR_2_517_A_2;Node;Kind_authority,1
Authority;MCR_2_517_A_1;Node;Kind_authority,1
Authority;MCR_2_511_D_3;Node;Kind_authority,1
Authority;MCR_2_302_E_1;Node;Kind_authority,1
Authority;MCR_2_114_B;Node;Kind_authority,1
Authority;MCR_2_114_C;Node;Kind_authority,1
Authority;MCR_2_114_D;Node;Kind_authority,1
Authority;MCR_2_114_E;Node;Kind_authority,1
Authority;MCR_2_114_F;Node;Kind_authority,1
Authority;MCR_2_116_C_7;Node;Kind_authority,1
Authority;MCR_2_116_G_4;Node;Kind_authority,1
Authority;MCR_2_116_G_5;Node;Kind_authority,1
Authority;MCR_2_116_I;Node;Kind_authority,1
Authority;MCR_2_302_E_2;Node;Kind_authority,1
Authority;MCR_2_511_D_2;Node;Kind_authority,1
Authority;MCR_2_313_C;Node;Kind_authority,1
Authority;MCR_2_313_D_1;Node;Kind_authority,1
Authority;MCR_2_313_D_2;Node;Kind_authority,1
Authority;MCR_2_401_B;Node;Kind_authority,1
Authority;MCR_2_403_K_1;Node;Kind_authority,1
Authority;MCR_2_403_K_2;Node;Kind_authority,1
Authority;MCR_2_506_A_1;Node;Kind_authority,1
Authority;MCR_2_506_H_2;Node;Kind_authority,1
Authority;MCR_2_511_D_1;Node;Kind_authority,1
Authority;MCR_7_205_B_2;Node;Kind_authority,1
Authority;MCR_7_206_B;Node;Kind_authority,1
Authority;MCL_554_329;Node;Kind_authority,1
Authority;MCR_7_206_C;Node;Kind_authority,1
Authority;MCL_554_113;Node;Kind_authority,1
Authority;MCL_554_114;Node;Kind_authority,1
Authority;MCL_554_115;Node;Kind_authority,1
Authority;MCL_554_116;Node;Kind_authority,1
Authority;MCL_554_117;Node;Kind_authority,1
Authority;MCL_554_118;Node;Kind_authority,1
Authority;MCL_554_119;Node;Kind_authority,1
Authority;MCL_554_12;Node;Kind_authority,1
Authority;MCL_554_121;Node;Kind_authority,1
Authority;MCL_554_122;Node;Kind_authority,1
Authority;MCL_554_123;Node;Kind_authority,1
Authority;MCL_554_124;Node;Kind_authority,1
Authority;MCL_554_125;Node;Kind_authority,1
Authority;MCL_554_126;Node;Kind_authority,1
Authority;MCL_554_127;Node;Kind_authority,1
Authority;MCL_554_128;Node;Kind_authority,1
Authority;MCL_554_129;Node;Kind_authority,1
Authority;MCL_554_13;Node;Kind_authority,1
Authority;MCL_554_131;Node;Kind_authority,1
Authority;MCL_554_132;Node;Kind_authority,1
Authority;MCL_554_133;Node;Kind_authority,1
Authority;MCL_554_112;Node;Kind_authority,1
Authority;MCL_554_111;Node;Kind_authority,1
Authority;MCL_554_11;Node;Kind_authority,1
Authority;MCR_7_215_C;Node;Kind_authority,1
Authority;MCR_7_206_D;Node;Kind_authority,1
Authority;MCR_7_206_E;Node;Kind_authority,1
Authority;MCR_7_212_C_1;Node;Kind_authority,1
Authority;MCR_7_212_C_2;Node;Kind_authority,1
Authority;MCR_7_212_C_3;Node;Kind_authority,1
Authority;MCR_7_212_C_4;Node;Kind_authority,1
Authority;MCR_7_212_C_5;Node;Kind_authority,1
Authority;MCR_7_215_A;Node;Kind_authority,1
Authority;MCR_7_215_B;Node;Kind_authority,1
Authority;MCR_7_215_D;Node;Kind_authority,1
Authority;MCL_554_109;Node;Kind_authority,1
Authority;MCL_554_1;Node;Kind_authority,1
Authority;MCL_554_101;Node;Kind_authority,1
Authority;MCL_554_102;Node;Kind_authority,1
Authority;MCL_554_103;Node;Kind_authority,1
Authority;MCL_554_104;Node;Kind_authority,1
Authority;MCL_554_105;Node;Kind_authority,1
Authority;MCL_554_106;Node;Kind_authority,1
Authority;MCL_554_107;Node;Kind_authority,1
Authority;MCL_554_108;Node;Kind_authority,1
Authority;MCR_2_114_A;Node;Kind_authority,1
Authority;MCR_1_109_C;Node;Kind_authority,1
Authority;MCR_1_109_B;Node;Kind_authority,1
Authority;MCR_1_109_A;Node;Kind_authority,1
Authority;MCR_9_631;Node;Kind_authority,1
Authority;MCR_9_632;Node;Kind_authority,1
Authority;MCR_9_633;Node;Kind_authority,1
Authority;MCR_9_634;Node;Kind_authority,1
Authority;MCR_9_635;Node;Kind_authority,1
Authority;MCR_9_636;Node;Kind_authority,1
Authority;MCR_9_637;Node;Kind_authority,1
Authority;MCR_9_638;Node;Kind_authority,1
Authority;MCR_9_639;Node;Kind_authority,1
Authority;MCR_9_640;Node;Kind_authority,1
Authority;MCR_9_641;Node;Kind_authority,1
Authority;MCR_9_642;Node;Kind_authority,1
Authority;MCR_9_643;Node;Kind_authority,1
Authority;MCR_9_644;Node;Kind_authority,1
Authority;MCR_9_645;Node;Kind_authority,1
Authority;MCR_9_646;Node;Kind_authority,1
Authority;MCR_9_647;Node;Kind_authority,1
Authority;MCR_9_648;Node;Kind_authority,1
Authority;MCR_9_649;Node;Kind_authority,1
Authority;MCR_9_650;Node;Kind_authority,1
Authority;MCR_9_651;Node;Kind_authority,1
Authority;MCR_9_630;Node;Kind_authority,1
Authority;MCR_9_629;Node;Kind_authority,1
Authority;MCR_9_628;Node;Kind_authority,1
Authority;MCR_9_616;Node;Kind_authority,1
Authority;MCR_9_607;Node;Kind_authority,1
Authority;MCR_9_608;Node;Kind_authority,1
Authority;MCR_9_609;Node;Kind_authority,1
Authority;MCR_9_610;Node;Kind_authority,1
Authority;MCR_9_611;Node;Kind_authority,1
Authority;MCR_9_612;Node;Kind_authority,1
Authority;MCR_9_613;Node;Kind_authority,1
Authority;MCR_9_614;Node;Kind_authority,1
Authority;MCR_9_615;Node;Kind_authority,1
Authority;MCR_9_617;Node;Kind_authority,1
Authority;MCR_9_627;Node;Kind_authority,1
Authority;MCR_9_618;Node;Kind_authority,1
Authority;MCR_9_619;Node;Kind_authority,1
Authority;MCR_9_620;Node;Kind_authority,1
Authority;MCR_9_621;Node;Kind_authority,1
Authority;MCR_9_622;Node;Kind_authority,1
Authority;MCR_9_623;Node;Kind_authority,1
Authority;MCR_9_624;Node;Kind_authority,1
Authority;MCR_9_625;Node;Kind_authority,1
Authority;MCR_9_626;Node;Kind_authority,1
Authority;MCR_9_652;Node;Kind_authority,1
Authority;MCR_9_653;Node;Kind_authority,1
Authority;MCR_9_654;Node;Kind_authority,1
Authority;MCR_9_689;Node;Kind_authority,1
Authority;MCR_9_680;Node;Kind_authority,1
Authority;MCR_9_681;Node;Kind_authority,1
Authority;MCR_9_682;Node;Kind_authority,1
Authority;MCR_9_683;Node;Kind_authority,1
Authority;MCR_9_684;Node;Kind_authority,1
Authority;MCR_9_685;Node;Kind_authority,1
Authority;MCR_9_686;Node;Kind_authority,1
Authority;MCR_9_687;Node;Kind_authority,1
Authority;MCR_9_688;Node;Kind_authority,1
Authority;MCR_9_690;Node;Kind_authority,1
Authority;MCR_9_678;Node;Kind_authority,1
Authority;MCR_9_691;Node;Kind_authority,1
Authority;MCR_9_692;Node;Kind_authority,1
Authority;MCR_9_693;Node;Kind_authority,1
Authority;MCR_9_694;Node;Kind_authority,1
Authority;MCR_9_695;Node;Kind_authority,1
Authority;MCR_9_696;Node;Kind_authority,1
Authority;MCR_9_697;Node;Kind_authority,1
Authority;MCR_9_698;Node;Kind_authority,1
Authority;MCR_9_699;Node;Kind_authority,1
Authority;MCR_9_679;Node;Kind_authority,1
Authority;MCR_9_677;Node;Kind_authority,1
Authority;MCR_9_655;Node;Kind_authority,1
Authority;MCR_9_665;Node;Kind_authority,1
Authority;MCR_9_656;Node;Kind_authority,1
Authority;MCR_9_657;Node;Kind_authority,1
Authority;MCR_9_658;Node;Kind_authority,1
Authority;MCR_9_659;Node;Kind_authority,1
Authority;MCR_9_660;Node;Kind_authority,1
Authority;MCR_9_661;Node;Kind_authority,1
Authority;MCR_9_662;Node;Kind_authority,1
Authority;MCR_9_663;Node;Kind_authority,1
Authority;MCR_9_664;Node;Kind_authority,1
Authority;MCR_9_666;Node;Kind_authority,1
Authority;MCR_9_676;Node;Kind_authority,1
Authority;MCR_9_667;Node;Kind_authority,1
Authority;MCR_9_668;Node;Kind_authority,1
Authority;MCR_9_669;Node;Kind_authority,1
Authority;MCR_9_670;Node;Kind_authority,1
Authority;MCR_9_671;Node;Kind_authority,1
Authority;MCR_9_672;Node;Kind_authority,1
Authority;MCR_9_673;Node;Kind_authority,1
Authority;MCR_9_674;Node;Kind_authority,1
Authority;MCR_9_675;Node;Kind_authority,1
Authority;MCL_554_134;Node;Kind_authority,1
Authority;MCL_554_135;Node;Kind_authority,1
Authority;MCL_554_136;Node;Kind_authority,1
Authority;MCL_554_234;Node;Kind_authority,1
Authority;MCL_554_26;Node;Kind_authority,1
Authority;MCL_554_261;Node;Kind_authority,1
Authority;MCL_554_262;Node;Kind_authority,1
Authority;MCL_554_263;Node;Kind_authority,1
Authority;MCL_554_264;Node;Kind_authority,1
Authority;MCL_554_265;Node;Kind_authority,1
Authority;MCL_554_266;Node;Kind_authority,1
Authority;MCL_554_267;Node;Kind_authority,1
Authority;MCL_554_268;Node;Kind_authority,1
Authority;MCL_554_269;Node;Kind_authority,1
Authority;MCL_554_27;Node;Kind_authority,1
Authority;MCL_554_271;Node;Kind_authority,1
Authority;MCL_554_272;Node;Kind_authority,1
Authority;MCL_554_273;Node;Kind_authority,1
Authority;MCL_554_274;Node;Kind_authority,1
Authority;MCL_554_275;Node;Kind_authority,1
Authority;MCL_554_276;Node;Kind_authority,1
Authority;MCL_554_277;Node;Kind_authority,1
Authority;MCL_554_278;Node;Kind_authority,1
Authority;MCL_554_279;Node;Kind_authority,1
Authority;MCL_554_28;Node;Kind_authority,1
Authority;MCL_554_259;Node;Kind_authority,1
Authority;MCL_554_258;Node;Kind_authority,1
Authority;MCL_554_257;Node;Kind_authority,1
Authority;MCL_554_245;Node;Kind_authority,1
Authority;MCL_554_236;Node;Kind_authority,1
Authority;MCL_554_237;Node;Kind_authority,1
Authority;MCL_554_238;Node;Kind_authority,1
Authority;MCL_554_239;Node;Kind_authority,1
Authority;MCL_554_24;Node;Kind_authority,1
Authority;MCL_554_241;Node;Kind_authority,1
Authority;MCL_554_242;Node;Kind_authority,1
Authority;MCL_554_243;Node;Kind_authority,1
Authority;MCL_554_244;Node;Kind_authority,1
Authority;MCL_554_246;Node;Kind_authority,1
Authority;MCL_554_256;Node;Kind_authority,1
Authority;MCL_554_247;Node;Kind_authority,1
Authority;MCL_554_248;Node;Kind_authority,1
Authority;MCL_554_249;Node;Kind_authority,1
Authority;MCL_554_25;Node;Kind_authority,1
Authority;MCL_554_251;Node;Kind_authority,1
Authority;MCL_554_252;Node;Kind_authority,1
Authority;MCL_554_253;Node;Kind_authority,1
Authority;MCL_554_254;Node;Kind_authority,1
Authority;MCL_554_255;Node;Kind_authority,1
Authority;MCL_554_281;Node;Kind_authority,1
Authority;MCL_554_282;Node;Kind_authority,1
Authority;MCL_554_283;Node;Kind_authority,1
Authority;MCL_554_318;Node;Kind_authority,1
Authority;MCL_554_309;Node;Kind_authority,1
Authority;MCL_554_31;Node;Kind_authority,1
Authority;MCL_554_311;Node;Kind_authority,1
Authority;MCL_554_312;Node;Kind_authority,1
Authority;MCL_554_313;Node;Kind_authority,1
Authority;MCL_554_314;Node;Kind_authority,1
Authority;MCL_554_315;Node;Kind_authority,1
Authority;MCL_554_316;Node;Kind_authority,1
Authority;MCL_554_317;Node;Kind_authority,1
Authority;MCL_554_319;Node;Kind_authority,1
Authority;MCL_554_307;Node;Kind_authority,1
Authority;MCL_554_32;Node;Kind_authority,1
Authority;MCL_554_321;Node;Kind_authority,1
Authority;MCL_554_322;Node;Kind_authority,1
Authority;MCL_554_323;Node;Kind_authority,1
Authority;MCL_554_324;Node;Kind_authority,1
Authority;MCL_554_325;Node;Kind_authority,1
Authority;MCL_554_326;Node;Kind_authority,1
Authority;MCL_554_327;Node;Kind_authority,1
Authority;MCL_554_328;Node;Kind_authority,1
Authority;MCL_554_308;Node;Kind_authority,1
Authority;MCL_554_306;Node;Kind_authority,1
Authority;MCL_554_284;Node;Kind_authority,1
Authority;MCL_554_294;Node;Kind_authority,1
Authority;MCL_554_285;Node;Kind_authority,1
Authority;MCL_554_286;Node;Kind_authority,1
Authority;MCL_554_287;Node;Kind_authority,1
Authority;MCL_554_288;Node;Kind_authority,1
Authority;MCL_554_289;Node;Kind_authority,1
Authority;MCL_554_29;Node;Kind_authority,1
Authority;MCL_554_291;Node;Kind_authority,1
Authority;MCL_554_292;Node;Kind_authority,1
Authority;MCL_554_293;Node;Kind_authority,1
Authority;MCL_554_295;Node;Kind_authority,1
Authority;MCL_554_305;Node;Kind_authority,1
Authority;MCL_554_296;Node;Kind_authority,1
Authority;MCL_554_297;Node;Kind_authority,1
Authority;MCL_554_298;Node;Kind_authority,1
Authority;MCL_554_299;Node;Kind_authority,1
Authority;MCL_554_3;Node;Kind_authority,1
Authority;MCL_554_301;Node;Kind_authority,1
Authority;MCL_554_302;Node;Kind_authority,1
Authority;MCL_554_303;Node;Kind_authority,1
Authority;MCL_554_304;Node;Kind_authority,1
Authority;MCL_554_235;Node;Kind_authority,1
Authority;MCL_554_233;Node;Kind_authority,1
Authority;MCL_554_137;Node;Kind_authority,1
Authority;MCL_554_232;Node;Kind_authority,1
Authority;MCL_554_163;Node;Kind_authority,1
Authority;MCL_554_164;Node;Kind_authority,1
Authority;MCL_554_165;Node;Kind_authority,1
Authority;MCL_554_166;Node;Kind_authority,1
Authority;MCL_554_167;Node;Kind_authority,1
Authority;MCL_554_168;Node;Kind_authority,1
Authority;MCL_554_169;Node;Kind_authority,1
Authority;MCL_554_17;Node;Kind_authority,1
Authority;MCL_554_171;Node;Kind_authority,1
Authority;MCL_554_172;Node;Kind_authority,1
Authority;MCL_554_173;Node;Kind_authority,1
Authority;MCL_554_174;Node;Kind_authority,1
Authority;MCL_554_175;Node;Kind_authority,1
Authority;MCL_554_176;Node;Kind_authority,1
Authority;MCL_554_177;Node;Kind_authority,1
Authority;MCL_554_178;Node;Kind_authority,1
Authority;MCL_554_179;Node;Kind_authority,1
Authority;MCL_554_18;Node;Kind_authority,1
Authority;MCL_554_181;Node;Kind_authority,1
Authority;MCL_554_182;Node;Kind_authority,1
Authority;MCL_554_183;Node;Kind_authority,1
Authority;MCL_554_162;Node;Kind_authority,1
Authority;MCL_554_161;Node;Kind_authority,1
Authority;MCL_554_16;Node;Kind_authority,1
Authority;MCL_554_148;Node;Kind_authority,1
Authority;MCL_554_138;Node;Kind_authority,1
Authority;MCL_554_14;Node;Kind_authority,1
Authority;MCL_554_141;Node;Kind_authority,1
Authority;MCL_554_142;Node;Kind_authority,1
Authority;MCL_554_143;Node;Kind_authority,1
Authority;MCL_554_144;Node;Kind_authority,1
Authority;MCL_554_145;Node;Kind_authority,1
Authority;MCL_554_146;Node;Kind_authority,1
Authority;MCL_554_147;Node;Kind_authority,1
Authority;MCL_554_149;Node;Kind_authority,1
Authority;MCL_554_159;Node;Kind_authority,1
Authority;MCL_554_15;Node;Kind_authority,1
Authority;MCL_554_151;Node;Kind_authority,1
Authority;MCL_554_152;Node;Kind_authority,1
Authority;MCL_554_153;Node;Kind_authority,1
Authority;MCL_554_154;Node;Kind_authority,1
Authority;MCL_554_155;Node;Kind_authority,1
Authority;MCL_554_156;Node;Kind_authority,1
Authority;MCL_554_157;Node;Kind_authority,1
Authority;MCL_554_158;Node;Kind_authority,1
Authority;MCL_554_184;Node;Kind_authority,1
Authority;MCL_554_185;Node;Kind_authority,1
Authority;MCL_554_186;Node;Kind_authority,1
Authority;MCL_554_221;Node;Kind_authority,1
Authority;MCL_554_212;Node;Kind_authority,1
Authority;MCL_554_213;Node;Kind_authority,1
Authority;MCL_554_214;Node;Kind_authority,1
Authority;MCL_554_215;Node;Kind_authority,1
Authority;MCL_554_216;Node;Kind_authority,1
Authority;MCL_554_217;Node;Kind_authority,1
Authority;MCL_554_218;Node;Kind_authority,1
Authority;MCL_554_219;Node;Kind_authority,1
Authority;MCL_554_22;Node;Kind_authority,1
Authority;MCL_554_222;Node;Kind_authority,1
Authority;MCL_554_21;Node;Kind_authority,1
Authority;MCL_554_223;Node;Kind_authority,1
Authority;MCL_554_224;Node;Kind_authority,1
Authority;MCL_554_225;Node;Kind_authority,1
Authority;MCL_554_226;Node;Kind_authority,1
Authority;MCL_554_227;Node;Kind_authority,1
Authority;MCL_554_228;Node;Kind_authority,1
Authority;MCL_554_229;Node;Kind_authority,1
Authority;MCL_554_23;Node;Kind_authority,1
Authority;MCL_554_231;Node;Kind_authority,1
Authority;MCL_554_211;Node;Kind_authority,1
Authority;MCL_554_209;Node;Kind_authority,1
Authority;MCL_554_187;Node;Kind_authority,1
Authority;MCL_554_197;Node;Kind_authority,1
Authority;MCL_554_188;Node;Kind_authority,1
Authority;MCL_554_189;Node;Kind_authority,1
Authority;MCL_554_19;Node;Kind_authority,1
Authority;MCL_554_191;Node;Kind_authority,1
Authority;MCL_554_192;Node;Kind_authority,1
Authority;MCL_554_193;Node;Kind_authority,1
Authority;MCL_554_194;Node;Kind_authority,1
Authority;MCL_554_195;Node;Kind_authority,1
Authority;MCL_554_196;Node;Kind_authority,1
Authority;MCL_554_198;Node;Kind_authority,1
Authority;MCL_554_208;Node;Kind_authority,1
Authority;MCL_554_199;Node;Kind_authority,1
